date,ticker,sw_posts,tw_posts,sw_comments,tw_comments,sw_likes,tw_likes,sw_impressions,tw_impressions,sw_sent,tw_sent,datetime
2025-04-06 14:00:00,TSLA,131,184,35,6478,176,15826,95812,7913406,0.53669,0.52718,2025-04-06 14:00:00
2025-04-06 13:00:00,TSLA,98,318,29,7753,137,57080,71674,23738415,0.50262,0.48497,2025-04-06 13:00:00
2025-04-06 12:00:00,TSLA,96,299,34,6558,173,65236,14335,3096709,0.51033,0.59587,2025-04-06 12:00:00
2025-04-06 11:00:00,TSLA,86,239,38,6435,153,41514,67007,16248301,0.54495,0.5286,2025-04-06 11:00:00
2025-04-06 10:00:00,TSLA,77,169,27,4777,90,13609,40097,6590438,0.49801,0.4806,2025-04-06 10:00:00
2025-04-06 09:00:00,TSLA,62,118,31,4013,98,8835,8643,1287066,0.52582,0.53532,2025-04-06 09:00:00
2025-04-06 08:00:00,TSLA,34,56,10,140,56,1967,20977,241221,0.49712,0.56976,2025-04-06 08:00:00
2025-04-06 07:00:00,TSLA,17,20,9,137,38,241,2060,3277,0.54606,0.54343,2025-04-06 07:00:00
2025-04-06 06:00:00,TSLA,7,24,7,138,31,1039,654,8609,0.49957,0.48143,2025-04-06 06:00:00
2025-04-06 05:00:00,TSLA,11,36,6,133,27,1302,25162,1353032,0.50027,0.57433,2025-04-06 05:00:00
2025-04-06 04:00:00,TSLA,25,62,16,351,29,1826,21445,1078033,0.48032,0.51513,2025-04-06 04:00:00
2025-04-06 03:00:00,TSLA,27,59,6,159,43,2250,62060,4035660,0.55867,0.69159,2025-04-06 03:00:00
2025-04-06 02:00:00,TSLA,19,31,5,134,42,824,9551,314351,0.47689,0.46264,2025-04-06 02:00:00
2025-04-06 01:00:00,TSLA,26,36,11,364,72,1254,3093,150906,0.48181,0.47025,2025-04-06 01:00:00
2025-04-06 00:00:00,TSLA,39,51,25,933,85,1820,14005,737680,0.49074,0.60864,2025-04-06 00:00:00
2025-04-05 23:00:00,TSLA,38,118,16,978,59,8768,24930,841300,0.54716,0.62678,2025-04-05 23:00:00
2025-04-05 22:00:00,TSLA,48,133,34,2677,157,23650,23811,2038134,0.52738,0.51404,2025-04-05 22:00:00
2025-04-05 21:00:00,TSLA,71,188,26,1471,104,21172,16450,737729,0.53552,0.56674,2025-04-05 21:00:00
2025-04-05 20:00:00,TSLA,48,55,24,932,90,1424,121305,5064208,0.4925,0.4873,2025-04-05 20:00:00
2025-04-05 19:00:00,TSLA,55,59,21,587,123,1342,19645,470068,0.52427,0.53863,2025-04-05 19:00:00
2025-04-05 18:00:00,TSLA,61,198,25,2736,114,29629,159837,23136700,0.51443,0.59822,2025-04-05 18:00:00
2025-04-05 17:00:00,TSLA,25,61,15,222,48,2921,6426,509591,0.45032,0.48812,2025-04-05 17:00:00
2025-04-05 16:00:00,TSLA,66,152,27,4026,107,15395,70410,10497948,0.52117,0.50275,2025-04-05 16:00:00
2025-04-05 15:00:00,TSLA,93,150,29,3537,104,9563,274733,7846689,0.52222,0.50532,2025-04-05 15:00:00
2025-04-05 14:00:00,TSLA,71,108,23,1518,95,5708,46293,6139897,0.50939,0.55294,2025-04-05 14:00:00
2025-04-05 13:00:00,TSLA,70,89,34,2049,112,3941,65854,673132,0.52121,0.5197,2025-04-05 13:00:00
2025-04-05 12:00:00,TSLA,80,244,41,4465,120,36314,34403,7105914,0.49871,0.57862,2025-04-05 12:00:00
2025-04-05 11:00:00,TSLA,65,190,33,6715,101,22864,21842,2120063,0.524,0.51387,2025-04-05 11:00:00
2025-04-05 10:00:00,TSLA,72,187,32,954,135,26888,74357,11388888,0.53128,0.56795,2025-04-05 10:00:00
2025-04-05 09:00:00,TSLA,38,77,18,1010,114,7222,11324,676651,0.50853,0.59102,2025-04-05 09:00:00
2025-04-05 08:00:00,TSLA,44,77,21,1274,90,4774,6954,571618,0.506,0.49133,2025-04-05 08:00:00
2025-04-05 07:00:00,TSLA,17,25,10,212,72,982,1356,46380,0.51535,0.50239,2025-04-05 07:00:00
2025-04-05 06:00:00,TSLA,15,16,2,9,32,90,6232,132755,0.49407,0.50163,2025-04-05 06:00:00
2025-04-05 05:00:00,TSLA,21,68,11,302,68,6071,1078,21933,0.54562,0.62257,2025-04-05 05:00:00
2025-04-05 04:00:00,TSLA,28,87,10,915,61,6699,4061,454997,0.54489,0.53145,2025-04-05 04:00:00
2025-04-05 03:00:00,TSLA,17,39,9,313,60,2212,12273,290292,0.57065,0.54984,2025-04-05 03:00:00
2025-04-05 02:00:00,TSLA,28,56,9,475,66,3009,2659,134964,0.53132,0.53385,2025-04-05 02:00:00
2025-04-05 01:00:00,TSLA,43,65,11,341,94,3374,6177,346723,0.50981,0.54475,2025-04-05 01:00:00
2025-04-05 00:00:00,TSLA,53,67,19,707,139,3635,34398,2659601,0.50236,0.61873,2025-04-05 00:00:00
2025-04-04 23:00:00,TSLA,71,84,33,636,139,3680,48528,3407669,0.52517,0.52815,2025-04-04 23:00:00
2025-04-04 22:00:00,TSLA,102,297,43,12543,157,55369,16472,6844819,0.47961,0.46747,2025-04-04 22:00:00
2025-04-04 21:00:00,TSLA,111,287,46,13626,183,55737,28651,3454180,0.52579,0.55381,2025-04-04 21:00:00
2025-04-04 20:00:00,TSLA,106,262,44,9951,192,50905,73785,26521758,0.52255,0.50353,2025-04-04 20:00:00
2025-04-04 19:00:00,TSLA,141,246,52,8697,203,34208,52168,8964126,0.50999,0.49776,2025-04-04 19:00:00
2025-04-04 18:00:00,TSLA,171,281,63,7766,287,50881,186039,16982866,0.51481,0.54293,2025-04-04 18:00:00
2025-04-04 17:00:00,TSLA,101,141,30,2206,175,11895,48796,4609365,0.49221,0.59515,2025-04-04 17:00:00
2025-04-04 16:00:00,TSLA,240,542,30,13661,246,123273,203966,121746118,0.50225,0.48424,2025-04-04 16:00:00
2025-04-04 15:00:00,TSLA,209,448,19,5487,167,65427,125086,43959280,0.4949,0.57286,2025-04-04 15:00:00
2025-04-04 14:00:00,TSLA,239,352,27,3800,201,37588,135258,64182706,0.5052,0.54552,2025-04-04 14:00:00
2025-04-04 13:00:00,TSLA,38,52,2,109,38,929,47899,2575974,0.50629,0.4882,2025-04-04 13:00:00
2025-04-04 12:00:00,TSLA,240,275,29,8727,276,21610,90030,32707322,0.49868,0.50512,2025-04-04 12:00:00
2025-04-04 11:00:00,TSLA,5,14,16,213,1,17,110,991,0.44,0.43057,2025-04-04 11:00:00
2025-04-04 10:00:00,TSLA,240,658,12,5982,152,112040,908291,144237945,0.50233,0.502,2025-04-04 10:00:00
2025-04-04 09:00:00,TSLA,240,582,37,17548,243,140549,306766,110003397,0.52585,0.50664,2025-04-04 09:00:00
2025-04-04 08:00:00,TSLA,240,450,28,2793,255,85902,79429,20367525,0.50531,0.49476,2025-04-04 08:00:00
2025-04-04 07:00:00,TSLA,56,90,3,95,78,4289,45942,3604679,0.50311,0.53588,2025-04-04 07:00:00
2025-04-04 06:00:00,TSLA,118,161,20,1449,136,10059,44348,8286969,0.50316,0.61698,2025-04-04 06:00:00
2025-04-04 05:00:00,TSLA,60,204,14,2458,147,40938,6311,1439648,0.50483,0.49074,2025-04-04 05:00:00
2025-04-04 04:00:00,TSLA,55,168,16,2458,123,25604,6734,1593515,0.52233,0.50854,2025-04-04 04:00:00
2025-04-04 03:00:00,TSLA,0,0,0,0,0,0,0,0,0.5,0.5,2025-04-04 03:00:00
2025-04-04 03:00:00,TSLA,26,76,0,0,83,7519,0,0,0.53365,0.65558,2025-04-04 03:00:00
2025-04-04 02:00:00,TSLA,37,79,11,450,79,5440,23843,706483,0.50835,0.57748,2025-04-04 02:00:00
2025-04-04 01:00:00,TSLA,53,98,23,1333,112,8119,43982,3047708,0.498,0.48666,2025-04-04 01:00:00
2025-04-04 00:00:00,TSLA,39,54,15,778,59,1484,15438,552274,0.46751,0.45043,2025-04-04 00:00:00
2025-04-03 23:00:00,TSLA,90,103,44,4574,243,6966,91068,8987040,0.5191,0.52032,2025-04-03 23:00:00
2025-04-03 22:00:00,TSLA,96,101,43,3632,182,3140,50503,3232456,0.48307,0.47182,2025-04-03 22:00:00
2025-04-03 21:00:00,TSLA,151,412,44,11737,212,97559,138246,68542731,0.50117,0.61416,2025-04-03 21:00:00
2025-04-03 20:00:00,TSLA,126,304,49,10588,159,47878,774268,351784740,0.53287,0.51363,2025-04-03 20:00:00
2025-04-03 19:00:00,TSLA,136,312,42,6308,300,88065,75098,27566347,0.5084,0.56841,2025-04-03 19:00:00
2025-04-03 18:00:00,TSLA,153,245,60,16120,261,38818,105021,12450283,0.51178,0.53723,2025-04-03 18:00:00
2025-04-03 17:00:00,TSLA,205,308,69,19830,286,48470,159039,69760771,0.51994,0.50112,2025-04-03 17:00:00
2025-04-03 16:00:00,TSLA,108,137,20,2700,148,7865,115311,7124780,0.52524,0.52213,2025-04-03 16:00:00
2025-04-03 15:00:00,TSLA,240,730,26,15512,188,169363,78274,59600884,0.52921,0.51289,2025-04-03 15:00:00
2025-04-03 14:00:00,TSLA,239,695,40,17156,252,207560,91121,45872466,0.52051,0.62628,2025-04-03 14:00:00
2025-04-03 13:00:00,TSLA,240,321,43,12578,231,32843,845917,313142929,0.52372,0.5048,2025-04-03 13:00:00
2025-04-03 12:00:00,TSLA,240,299,40,8703,218,24422,370483,92743868,0.51958,0.5987,2025-04-03 12:00:00
2025-04-03 11:00:00,TSLA,240,246,25,4837,192,5292,71155,19715731,0.52177,0.50774,2025-04-03 11:00:00
2025-04-03 10:00:00,TSLA,240,645,17,6450,145,102788,173890,47329800,0.51954,0.64583,2025-04-03 10:00:00
2025-04-03 09:00:00,TSLA,240,615,31,5605,272,175629,57955,48922175,0.51404,0.51932,2025-04-03 09:00:00
2025-04-03 08:00:00,TSLA,129,291,36,4230,173,46461,161307,18144125,0.51089,0.57814,2025-04-03 08:00:00
2025-04-03 07:00:00,TSLA,138,238,43,8525,273,43732,140343,10923035,0.50986,0.635,2025-04-03 07:00:00
2025-04-03 06:00:00,TSLA,108,159,27,3811,216,18170,14868,1587424,0.52577,0.50655,2025-04-03 06:00:00
2025-04-03 05:00:00,TSLA,80,99,31,2889,157,5624,12920,1236163,0.51228,0.51243,2025-04-03 05:00:00
2025-04-03 04:00:00,TSLA,59,189,18,1624,164,40133,5608,979114,0.48488,0.51462,2025-04-03 04:00:00
2025-04-03 03:00:00,TSLA,38,109,12,726,95,12110,8593,1136384,0.52782,0.64398,2025-04-03 03:00:00
2025-04-03 02:00:00,TSLA,52,142,16,519,86,13674,17414,2217159,0.51565,0.51624,2025-04-03 02:00:00
2025-04-03 01:00:00,TSLA,85,168,47,7758,185,24816,188166,46193470,0.53646,0.52167,2025-04-03 01:00:00
2025-04-03 00:00:00,TSLA,118,201,56,11620,236,31483,26130,2592752,0.51335,0.5373,2025-04-03 00:00:00
2025-04-02 23:00:00,TSLA,170,211,66,8547,240,18712,56649,5290872,0.50724,0.5737,2025-04-02 23:00:00
2025-04-02 22:00:00,TSLA,177,181,59,7256,279,4880,50920,7012641,0.53037,0.51906,2025-04-02 22:00:00
2025-04-02 21:00:00,TSLA,26,88,6,231,38,4569,20223,726163,0.48392,0.50712,2025-04-02 21:00:00
2025-04-02 20:00:00,TSLA,25,64,18,1241,49,3289,15167,981075,0.48688,0.48689,2025-04-02 20:00:00
2025-04-02 19:00:00,TSLA,240,539,50,4519,269,133277,103903,72659671,0.508,0.5647,2025-04-02 19:00:00
2025-04-02 18:00:00,TSLA,240,512,35,17173,262,116584,228004,114669512,0.51283,0.49678,2025-04-02 18:00:00
2025-04-02 17:00:00,TSLA,240,351,23,6369,233,42930,282063,19253167,0.52955,0.51058,2025-04-02 17:00:00
2025-04-02 16:00:00,TSLA,240,328,21,4010,209,31790,189339,76282546,0.53073,0.59088,2025-04-02 16:00:00
2025-04-02 15:00:00,TSLA,240,273,31,5503,213,15999,152628,5048539,0.52951,0.52139,2025-04-02 15:00:00
2025-04-02 14:00:00,TSLA,240,685,27,7546,208,165842,1041301,605039966,0.52544,0.62801,2025-04-02 14:00:00
2025-04-02 13:00:00,TSLA,240,654,17,11664,159,115940,708855,237843581,0.53232,0.52807,2025-04-02 13:00:00
2025-04-02 12:00:00,TSLA,240,473,11,4627,111,41723,602483,312001562,0.53163,0.51477,2025-04-02 12:00:00
2025-04-02 11:00:00,TSLA,240,447,22,6908,182,60448,312683,108711424,0.5186,0.62095,2025-04-02 11:00:00
2025-04-02 10:00:00,TSLA,240,384,7,2050,100,23233,193528,79361509,0.52005,0.5023,2025-04-02 10:00:00
2025-04-02 09:00:00,TSLA,239,600,30,18517,234,144423,843258,756521110,0.50415,0.50757,2025-04-02 09:00:00
2025-04-02 08:00:00,TSLA,228,545,35,16403,205,109409,70340,45146614,0.5216,0.50821,2025-04-02 08:00:00
2025-04-02 07:00:00,TSLA,166,347,38,12044,260,76773,266965,136016689,0.49842,0.48419,2025-04-02 07:00:00
2025-04-02 06:00:00,TSLA,70,111,28,1347,102,6731,239913,38029679,0.51083,0.51477,2025-04-02 06:00:00
2025-04-02 05:00:00,TSLA,17,23,12,142,32,324,948,9847,0.50306,0.56681,2025-04-02 05:00:00
2025-04-02 04:00:00,TSLA,39,43,11,279,101,1044,124518,4119785,0.52685,0.51632,2025-04-02 04:00:00
2025-04-02 03:00:00,TSLA,43,129,17,2099,62,9799,8095,757928,0.49033,0.47244,2025-04-02 03:00:00
2025-04-02 02:00:00,TSLA,55,147,16,2371,79,12755,23888,3575061,0.47416,0.47322,2025-04-02 02:00:00
2025-04-02 01:00:00,TSLA,51,130,25,2716,111,15140,27903,2530268,0.49363,0.48348,2025-04-02 01:00:00
2025-04-02 00:00:00,TSLA,101,184,38,4524,159,21188,126372,29400389,0.4942,0.59997,2025-04-02 00:00:00
2025-04-01 23:00:00,TSLA,133,208,25,3694,314,38191,160690,7096282,0.51639,0.49805,2025-04-01 23:00:00
2025-04-01 22:00:00,TSLA,185,206,36,7772,229,11838,126807,2478653,0.51594,0.50114,2025-04-01 22:00:00
2025-04-01 21:00:00,TSLA,158,527,35,20200,161,113760,82410,24033868,0.52377,0.5464,2025-04-01 21:00:00
2025-04-01 20:00:00,TSLA,123,393,36,13194,153,77683,96678,56417247,0.52482,0.50611,2025-04-01 20:00:00
2025-04-01 19:00:00,TSLA,150,357,62,16817,183,63756,83960,24395154,0.53999,0.5293,2025-04-01 19:00:00
2025-04-01 18:00:00,TSLA,20,42,9,310,41,1461,1348,62646,0.49555,0.47948,2025-04-01 18:00:00
2025-04-01 17:00:00,TSLA,163,322,69,13701,252,64629,74357,18825627,0.5109,0.60913,2025-04-01 17:00:00
2025-04-01 16:00:00,TSLA,80,106,22,832,118,5451,15052,2157400,0.52026,0.57594,2025-04-01 16:00:00
2025-04-01 15:00:00,TSLA,0,0,0,0,0,0,0,0,0.5,0.5,2025-04-01 15:00:00
2025-04-01 15:00:00,TSLA,235,291,34,10142,239,25516,0,0,0.5,0.48394,2025-04-01 15:00:00
2025-04-01 14:00:00,TSLA,240,244,28,7340,215,4601,159621,51527786,0.51593,0.532,2025-04-01 14:00:00
2025-04-01 13:00:00,TSLA,240,641,23,13496,208,145832,210825,87457662,0.52557,0.51994,2025-04-01 13:00:00
2025-04-01 12:00:00,TSLA,240,612,19,8520,147,93979,637862,95502829,0.54095,0.53362,2025-04-01 12:00:00
2025-04-01 11:00:00,TSLA,73,133,4,277,22,2108,69687,8348678,0.526,0.62565,2025-04-01 11:00:00
2025-04-01 10:00:00,TSLA,240,411,29,1607,143,39219,255973,60156116,0.5227,0.51748,2025-04-01 10:00:00
2025-04-01 09:00:00,TSLA,191,279,45,3826,176,25669,256357,62462243,0.5286,0.57653,2025-04-01 09:00:00
2025-04-01 08:00:00,TSLA,187,622,36,22578,180,149710,228749,204315099,0.52411,0.53964,2025-04-01 08:00:00
2025-04-01 07:00:00,TSLA,144,459,26,9994,89,52630,173433,89121657,0.51583,0.49855,2025-04-01 07:00:00
2025-04-01 06:00:00,TSLA,17,48,6,258,38,2129,19787,1345262,0.45476,0.44687,2025-04-01 06:00:00
2025-04-01 05:00:00,TSLA,52,75,12,839,79,3030,30573,2825691,0.52556,0.51274,2025-04-01 05:00:00
2025-04-01 04:00:00,TSLA,65,78,16,1228,108,2861,27099,266405,0.52946,0.51379,2025-04-01 04:00:00
2025-04-01 03:00:00,TSLA,30,104,9,968,55,7982,5094,297963,0.52897,0.55026,2025-04-01 03:00:00
2025-04-01 02:00:00,TSLA,45,127,13,1012,77,11292,9064,592278,0.52556,0.58963,2025-04-01 02:00:00
2025-04-01 01:00:00,TSLA,85,213,42,6074,112,24508,10165,1780474,0.51621,0.50671,2025-04-01 01:00:00
2025-04-01 00:00:00,TSLA,128,305,34,4536,102,30415,155983,22972656,0.54181,0.56429,2025-04-01 00:00:00
2025-03-31 23:00:00,TSLA,152,255,29,7926,132,21804,49979,13630887,0.53364,0.53141,2025-03-31 23:00:00
2025-03-31 22:00:00,TSLA,70,100,32,531,165,8265,70076,9535693,0.51161,0.56433,2025-03-31 22:00:00
2025-03-31 21:00:00,TSLA,65,227,18,2982,99,31416,29340,8766342,0.51948,0.62755,2025-03-31 21:00:00
2025-03-31 20:00:00,TSLA,120,377,40,11891,161,77134,63630,7306083,0.51233,0.49435,2025-03-31 20:00:00
2025-03-31 19:00:00,TSLA,25,75,15,654,54,4962,83309,8070350,0.5292,0.58461,2025-03-31 19:00:00
2025-03-31 18:00:00,TSLA,100,221,45,2969,219,43789,72310,9757379,0.52993,0.55105,2025-03-31 18:00:00
2025-03-31 17:00:00,TSLA,138,266,35,3792,245,50462,160568,38820536,0.50922,0.60315,2025-03-31 17:00:00
2025-03-31 16:00:00,TSLA,176,321,47,15832,202,46833,163543,30498355,0.53214,0.52592,2025-03-31 16:00:00
2025-03-31 15:00:00,TSLA,10,12,1,11,7,28,47676,669606,0.4262,0.41207,2025-03-31 15:00:00
2025-03-31 14:00:00,TSLA,239,266,29,5416,218,14344,204189,45571927,0.52535,0.62335,2025-03-31 14:00:00
2025-03-31 13:00:00,TSLA,236,786,39,23362,207,217811,208965,185210215,0.52827,0.51089,2025-03-31 13:00:00
2025-03-31 12:00:00,TSLA,91,227,16,2027,79,18360,14110,1358572,0.53538,0.5295,2025-03-31 12:00:00
2025-03-31 11:00:00,TSLA,12,29,1,7,7,199,2735,109981,0.47125,0.48447,2025-03-31 11:00:00
2025-03-31 10:00:00,TSLA,12,20,3,60,15,193,491,6887,0.51308,0.50661,2025-03-31 10:00:00
2025-03-31 09:00:00,TSLA,239,375,45,13660,264,58266,113865,14078071,0.52048,0.51439,2025-03-31 09:00:00
2025-03-31 08:00:00,TSLA,240,318,34,9349,294,40532,285484,61136761,0.52033,0.50199,2025-03-31 08:00:00
2025-03-31 07:00:00,TSLA,179,560,37,14125,188,133392,510929,354898939,0.51217,0.49551,2025-03-31 07:00:00
2025-03-31 06:00:00,TSLA,104,312,29,3993,187,71090,240428,69419641,0.51819,0.56297,2025-03-31 06:00:00
2025-03-31 05:00:00,TSLA,75,200,21,2200,142,31033,6656,1616158,0.4932,0.49153,2025-03-31 05:00:00
2025-03-31 04:00:00,TSLA,46,96,11,961,96,7845,219459,24711540,0.48728,0.47129,2025-03-31 04:00:00
2025-03-31 03:00:00,TSLA,38,69,8,532,52,2579,28383,2873001,0.50463,0.49505,2025-03-31 03:00:00
2025-03-31 02:00:00,TSLA,54,84,23,1959,78,3791,40724,1695078,0.5158,0.55184,2025-03-31 02:00:00
2025-03-31 01:00:00,TSLA,82,217,32,7274,116,27272,7537,404429,0.54241,0.52584,2025-03-31 01:00:00
2025-03-31 00:00:00,TSLA,119,278,48,14621,242,64334,20355,3506015,0.50187,0.52042,2025-03-31 00:00:00
2025-03-30 23:00:00,TSLA,1,2,45,94,1,2,3,1,0.50997,0.4922,2025-03-30 23:00:00
2025-03-30 22:00:00,TSLA,148,227,53,9137,216,27852,17463,3467819,0.52856,0.51971,2025-03-30 22:00:00
2025-03-30 21:00:00,TSLA,213,275,46,10332,260,29270,169838,54335091,0.50944,0.49225,2025-03-30 21:00:00
2025-03-30 20:00:00,TSLA,65,214,6,291,78,22159,21897,5254872,0.49115,0.48805,2025-03-30 20:00:00
2025-03-30 19:00:00,TSLA,57,168,14,838,109,22003,10174,2413148,0.48775,0.53583,2025-03-30 19:00:00
2025-03-30 18:00:00,TSLA,102,288,22,6493,178,59044,15091,4755544,0.50742,0.49042,2025-03-30 18:00:00
2025-03-30 17:00:00,TSLA,81,166,53,7588,168,23221,136059,8574755,0.51616,0.4983,2025-03-30 17:00:00
2025-03-30 16:00:00,TSLA,105,186,33,5621,127,16524,15019,1984850,0.51641,0.50907,2025-03-30 16:00:00
2025-03-30 15:00:00,TSLA,100,167,30,3670,129,13912,161114,9195291,0.51444,0.5093,2025-03-30 15:00:00
2025-03-30 14:00:00,TSLA,93,100,35,1820,137,2753,121671,11697083,0.50146,0.59114,2025-03-30 14:00:00
2025-03-30 13:00:00,TSLA,127,443,42,2473,208,128549,326761,92262231,0.51514,0.50816,2025-03-30 13:00:00
2025-03-30 12:00:00,TSLA,96,301,39,3567,172,65712,294192,82684111,0.50391,0.54561,2025-03-30 12:00:00
2025-03-30 11:00:00,TSLA,71,165,25,4164,147,23116,30359,7509949,0.49759,0.5095,2025-03-30 11:00:00
2025-03-30 10:00:00,TSLA,96,212,35,6213,196,37519,27010,6757139,0.50113,0.48503,2025-03-30 10:00:00
2025-03-30 09:00:00,TSLA,73,112,26,1891,99,6253,387875,21180306,0.50755,0.50297,2025-03-30 09:00:00
2025-03-30 08:00:00,TSLA,41,59,20,465,62,1847,5418,458150,0.49612,0.50854,2025-03-30 08:00:00
2025-03-30 07:00:00,TSLA,26,31,10,150,31,318,10623,149558,0.50535,0.58555,2025-03-30 07:00:00
2025-03-30 06:00:00,TSLA,18,53,5,293,54,3440,1790,99464,0.47278,0.51094,2025-03-30 06:00:00
2025-03-30 05:00:00,TSLA,12,34,4,128,26,1021,1109,27431,0.54292,0.52357,2025-03-30 05:00:00
2025-03-30 04:00:00,TSLA,18,45,3,134,8,369,1656,76123,0.51883,0.52584,2025-03-30 04:00:00
2025-03-30 03:00:00,TSLA,0,0,0,0,0,0,0,0,0.5,0.5,2025-03-30 03:00:00
2025-03-30 03:00:00,TSLA,21,41,7,157,0,0,2072,83179,0.5,0.54112,2025-03-30 03:00:00
2025-03-30 02:00:00,TSLA,21,35,18,390,31,696,4487,199854,0.457,0.45647,2025-03-30 02:00:00
2025-03-30 01:00:00,TSLA,20,28,5,96,36,498,881,5318,0.5014,0.48309,2025-03-30 01:00:00
2025-03-30 00:00:00,TSLA,74,257,32,8447,87,31133,7495,197142,0.4952,0.48503,2025-03-30 00:00:00
2025-03-29 23:00:00,TSLA,53,166,19,3397,108,22710,9168,845040,0.49019,0.52254,2025-03-29 23:00:00
2025-03-29 22:00:00,TSLA,67,200,21,3827,111,27023,28385,8446683,0.49412,0.47609,2025-03-29 22:00:00
2025-03-29 21:00:00,TSLA,81,113,40,1345,106,5785,16354,1247146,0.5081,0.52524,2025-03-29 21:00:00
2025-03-29 20:00:00,TSLA,66,77,25,782,112,2604,27914,2084723,0.52124,0.61191,2025-03-29 20:00:00
2025-03-29 19:00:00,TSLA,97,301,34,8541,149,56358,24357,6795473,0.50612,0.49852,2025-03-29 19:00:00
2025-03-29 18:00:00,TSLA,127,351,40,12478,124,49200,50960,21732799,0.51972,0.50187,2025-03-29 18:00:00
2025-03-29 17:00:00,TSLA,76,201,29,4090,85,18481,229946,41586866,0.50679,0.59598,2025-03-29 17:00:00
2025-03-29 16:00:00,TSLA,97,184,42,3707,113,15784,131907,35540375,0.51025,0.55831,2025-03-29 16:00:00
2025-03-29 15:00:00,TSLA,115,187,53,5526,158,18382,89755,8349227,0.50512,0.50146,2025-03-29 15:00:00
2025-03-29 14:00:00,TSLA,88,135,41,1291,106,8098,33873,6574016,0.49985,0.51107,2025-03-29 14:00:00
2025-03-29 13:00:00,TSLA,111,380,35,13075,124,64744,135574,39369886,0.49847,0.49051,2025-03-29 13:00:00
2025-03-29 12:00:00,TSLA,106,349,41,11577,112,51790,13646,1964453,0.46804,0.4643,2025-03-29 12:00:00
2025-03-29 11:00:00,TSLA,61,180,28,4358,100,21594,24510,3248202,0.48774,0.47021,2025-03-29 11:00:00
2025-03-29 10:00:00,TSLA,58,125,29,2470,115,12672,62485,10173602,0.50821,0.49247,2025-03-29 10:00:00
2025-03-29 09:00:00,TSLA,69,141,31,1926,96,11247,18941,2633186,0.48238,0.52031,2025-03-29 09:00:00
2025-03-29 08:00:00,TSLA,28,39,14,591,73,1361,3411,26783,0.51718,0.52805,2025-03-29 08:00:00
2025-03-29 07:00:00,TSLA,24,31,13,368,35,448,3046,116979,0.53096,0.51434,2025-03-29 07:00:00
2025-03-29 06:00:00,TSLA,19,20,10,194,33,130,32583,85763,0.50389,0.49288,2025-03-29 06:00:00
2025-03-29 05:00:00,TSLA,21,58,5,230,27,1770,1791,88500,0.51743,0.49876,2025-03-29 05:00:00
2025-03-29 04:00:00,TSLA,14,37,6,130,21,841,1430,27298,0.59836,0.69016,2025-03-29 04:00:00
2025-03-29 03:00:00,TSLA,27,63,2,82,23,1380,1789,92911,0.53807,0.52346,2025-03-29 03:00:00
2025-03-29 02:00:00,TSLA,28,50,8,403,51,1793,8189,319865,0.47761,0.46043,2025-03-29 02:00:00
2025-03-29 01:00:00,TSLA,35,53,11,617,97,2888,9829,559152,0.50591,0.5114,2025-03-29 01:00:00
2025-03-29 00:00:00,TSLA,63,81,33,2951,116,3776,23316,2574931,0.52986,0.60018,2025-03-29 00:00:00
2025-03-28 23:00:00,TSLA,97,318,32,7167,193,81112,27762,11632322,0.51196,0.63833,2025-03-28 23:00:00
2025-03-28 22:00:00,TSLA,83,244,40,7461,181,52810,310288,23266524,0.50276,0.48438,2025-03-28 22:00:00
2025-03-28 21:00:00,TSLA,120,337,38,7060,200,77266,36230,15754490,0.53402,0.60587,2025-03-28 21:00:00
2025-03-28 20:00:00,TSLA,136,277,44,2928,224,51318,23198,3936047,0.51331,0.54522,2025-03-28 20:00:00
2025-03-28 19:00:00,TSLA,49,86,5,157,83,4953,11341,888629,0.50247,0.61373,2025-03-28 19:00:00
2025-03-28 18:00:00,TSLA,158,460,54,10839,216,117846,45843,15377255,0.52941,0.5456,2025-03-28 18:00:00
2025-03-28 17:00:00,TSLA,172,445,58,13413,349,164614,160164,72757617,0.52008,0.6077,2025-03-28 17:00:00
2025-03-28 16:00:00,TSLA,159,392,27,1386,192,76069,243884,67017079,0.5206,0.51183,2025-03-28 16:00:00
2025-03-28 15:00:00,TSLA,206,360,18,6205,178,43821,157350,71765090,0.49309,0.47589,2025-03-28 15:00:00
2025-03-28 14:00:00,TSLA,241,359,27,9771,236,45833,137517,10810373,0.51076,0.52021,2025-03-28 14:00:00
2025-03-28 13:00:00,TSLA,238,332,26,7223,275,43897,123608,50880012,0.52131,0.50541,2025-03-28 13:00:00
2025-03-28 12:00:00,TSLA,136,439,11,3134,133,76109,83620,20447266,0.51385,0.5112,2025-03-28 12:00:00
2025-03-28 11:00:00,TSLA,240,743,18,5264,176,164002,88285,97579188,0.51028,0.52026,2025-03-28 11:00:00
2025-03-28 10:00:00,TSLA,240,663,28,8972,136,101738,176277,61511675,0.51323,0.58962,2025-03-28 10:00:00
2025-03-28 09:00:00,TSLA,143,286,34,10671,152,35155,96640,30583486,0.50836,0.54552,2025-03-28 09:00:00
2025-03-28 08:00:00,TSLA,143,271,47,11901,124,25446,79010,16906170,0.51727,0.49855,2025-03-28 08:00:00
2025-03-28 07:00:00,TSLA,72,91,13,901,69,2410,233919,28864463,0.50074,0.4857,2025-03-28 07:00:00
